Date,Berri1,Boyer,Brébeuf,Cote_SainteCatherine,Maisonneuve_1,Maisonneuve_2,Maisonneuve_3,NotreDame,Parc,PierDup,Pont_Jacques_Cartier,Rachel_HoteldeVille,RachelPapineau,ReneLevesque,SaintAntoine,SaintUrbain,Totem_Laurier,University,Viger
30/06/2014,3983,3795.0,4799.0,1624.0,2975.0,5129.0,1419.0,1577.0,2483.0,1631.0,,2698.0,4700.0,2233.0,446.0,,3302.0,0.0,397.0
01/07/2014,3938,3890.0,4442.0,1316.0,2204.0,3744.0,1155.0,1616.0,1730.0,2539.0,,2597.0,3454.0,2057.0,382.0,,3168.0,0.0,233.0
02/07/2014,5807,5316.0,6607.0,2199.0,3825.0,6769.0,1728.0,2457.0,3484.0,1910.0,,3028.0,6244.0,3361.0,760.0,,4312.0,0.0,624.0
03/07/2014,5297,4139.0,5474.0,2087.0,3450.0,6148.0,1519.0,2282.0,3206.0,1919.0,,2886.0,5673.0,3050.0,726.0,,3664.0,0.0,558.0
04/07/2014,4779,4028.0,4916.0,1673.0,3358.0,5875.0,1371.0,1812.0,2821.0,1580.0,,3277.0,5421.0,2577.0,576.0,,3384.0,0.0,471.0
05/07/2014,4994,4784.0,5216.0,1369.0,3262.0,4937.0,1173.0,2004.0,2012.0,3722.0,,3219.0,4561.0,2720.0,443.0,,3170.0,0.0,297.0
06/07/2014,4530,4272.0,4800.0,1457.0,2742.0,4220.0,1267.0,1773.0,2129.0,3260.0,,3507.0,3897.0,2128.0,326.0,,3027.0,0.0,249.0
07/07/2014,2908,2252.0,3042.0,1319.0,1884.0,3807.0,1047.0,1232.0,2173.0,665.0,,788.0,3510.0,1666.0,475.0,,2357.0,0.0,393.0
08/07/2014,5119,4412.0,5743.0,2148.0,3098.0,6156.0,1645.0,2510.0,3231.0,2373.0,,3013.0,5679.0,3239.0,735.0,,3770.0,0.0,620.0
09/07/2014,5372,4418.0,5473.0,2187.0,3414.0,6064.0,1570.0,2133.0,3138.0,1685.0,,3429.0,5595.0,2840.0,774.0,,3841.0,0.0,506.0
10/07/2014,6349,5537.0,6848.0,2542.0,3778.0,7073.0,1922.0,2833.0,3665.0,2630.0,,3872.0,6527.0,3782.0,846.0,,4126.0,0.0,680.0
11/07/2014,6110,5177.0,6508.0,2092.0,3723.0,6554.0,1696.0,2701.0,3308.0,2799.0,,3758.0,6046.0,3395.0,775.0,,4483.0,0.0,549.0
12/07/2014,4729,4884.0,5253.0,1268.0,2642.0,4413.0,1263.0,2048.0,1834.0,4326.0,,3426.0,4075.0,2712.0,295.0,,3282.0,0.0,305.0
13/07/2014,1378,1564.0,1598.0,512.0,911.0,1846.0,479.0,597.0,733.0,540.0,,1308.0,1705.0,769.0,125.0,,1417.0,0.0,93.0
14/07/2014,5405,4914.0,6356.0,2355.0,3385.0,5900.0,1905.0,2740.0,3527.0,2844.0,,3617.0,5446.0,3527.0,825.0,,3975.0,0.0,614.0
15/07/2014,4046,2903.0,4081.0,1633.0,2612.0,4831.0,1280.0,1708.0,2665.0,1011.0,,1919.0,4459.0,2236.0,569.0,,2948.0,0.0,467.0
16/07/2014,6388,5483.0,6950.0,2611.0,3974.0,7178.0,1862.0,3227.0,3638.0,3308.0,,3897.0,6622.0,4198.0,952.0,,4372.0,0.0,638.0
17/07/2014,5674,4836.0,6001.0,2242.0,3590.0,7079.0,1759.0,2747.0,3323.0,2205.0,,3435.0,6531.0,3428.0,878.0,,4094.0,0.0,597.0
18/07/2014,5512,5068.0,6206.0,1984.0,3566.0,6651.0,1663.0,2597.0,3195.0,2555.0,,3428.0,6136.0,3305.0,775.0,,4053.0,0.0,642.0
19/07/2014,4388,4521.0,4894.0,1303.0,2709.0,4663.0,1175.0,2077.0,1737.0,3642.0,,3191.0,4305.0,2844.0,451.0,,3190.0,0.0,315.0
20/07/2014,3798,4243.0,4512.0,1229.0,2148.0,4050.0,1134.0,1868.0,1913.0,3370.0,,3194.0,3739.0,2158.0,373.0,,2910.0,0.0,288.0
21/07/2014,5030,4527.0,5764.0,2067.0,3148.0,6417.0,1758.0,2524.0,3260.0,2347.0,,3082.0,5918.0,3201.0,788.0,,3866.0,0.0,592.0
22/07/2014,5662,4860.0,6317.0,2158.0,3592.0,6819.0,1767.0,2694.0,3408.0,2759.0,,3354.0,6292.0,3428.0,778.0,,4246.0,0.0,636.0
23/07/2014,3482,2782.0,3712.0,1305.0,2508.0,4232.0,1044.0,1534.0,2054.0,1139.0,,2290.0,3899.0,2172.0,507.0,,2611.0,0.0,342.0
24/07/2014,6042,5358.0,6634.0,2397.0,3838.0,7262.0,1943.0,2985.0,3527.0,3049.0,,3862.0,6700.0,3755.0,685.0,,4126.0,0.0,675.0
25/07/2014,5051,4330.0,5591.0,1893.0,3321.0,6357.0,1590.0,2300.0,2963.0,2354.0,,3256.0,5867.0,3116.0,697.0,,3608.0,0.0,565.0
26/07/2014,3644,3870.0,4321.0,1351.0,2212.0,3956.0,1041.0,1630.0,1650.0,3110.0,,2899.0,3654.0,2342.0,376.0,,2770.0,0.0,282.0
27/07/2014,1919,1990.0,2248.0,887.0,1210.0,2615.0,770.0,738.0,1184.0,1137.0,,2071.0,2416.0,1023.0,201.0,,1887.0,0.0,158.0
28/07/2014,1887,1310.0,2043.0,957.0,1096.0,2450.0,646.0,867.0,1452.0,464.0,,1333.0,2258.0,1134.0,285.0,,1663.0,0.0,271.0
29/07/2014,5394,4575.0,5800.0,2443.0,3190.0,6416.0,1682.0,2636.0,3277.0,3070.0,,3786.0,5917.0,3196.0,717.0,,3594.0,0.0,585.0
30/07/2014,4884,4272.0,5369.0,2238.0,2828.0,6063.0,1621.0,2303.0,3178.0,2330.0,,3388.0,5593.0,2914.0,685.0,,3563.0,0.0,515.0
31/07/2014,3572,3027.0,3948.0,1707.0,2237.0,4973.0,1219.0,1691.0,2480.0,1269.0,,2739.0,4590.0,2173.0,574.0,,2810.0,0.0,445.0
01/08/2014,4929,4553.0,5648.0,1960.0,2967.0,5895.0,1499.0,2440.0,2932.0,3259.0,,3556.0,5442.0,3252.0,691.0,,3515.0,0.0,553.0
02/08/2014,3983,3983.0,4522.0,1212.0,2129.0,4127.0,1047.0,1816.0,1648.0,3896.0,,2893.0,3812.0,2739.0,434.0,,2961.0,0.0,295.0
03/08/2014,3596,4163.0,4644.0,1350.0,1851.0,3994.0,1061.0,1887.0,1860.0,3641.0,,3507.0,3691.0,2518.0,333.0,,2792.0,0.0,241.0
04/08/2014,4290,4161.0,5107.0,1904.0,2590.0,5510.0,1426.0,2002.0,2791.0,2364.0,,2894.0,5079.0,2505.0,633.0,,3423.0,0.0,451.0
05/08/2014,4665,4166.0,5235.0,2030.0,3083.0,6049.0,1441.0,2166.0,3088.0,1807.0,,3180.0,5582.0,2918.0,675.0,,3602.0,0.0,581.0
06/08/2014,5361,4848.0,6170.0,2333.0,3492.0,6832.0,1709.0,2723.0,3434.0,2852.0,,3598.0,6304.0,3556.0,725.0,,4043.0,0.0,645.0
07/08/2014,4741,3969.0,4964.0,1954.0,3058.0,6074.0,1486.0,2062.0,3119.0,1594.0,,3203.0,5607.0,2674.0,646.0,,3556.0,0.0,536.0
08/08/2014,5124,4565.0,5774.0,1926.0,3261.0,6088.0,1572.0,2414.0,3148.0,2604.0,,3671.0,5615.0,3293.0,703.0,,3726.0,0.0,656.0
09/08/2014,3983,4332.0,4608.0,1307.0,2123.0,4019.0,1168.0,1911.0,1781.0,3442.0,,3153.0,3714.0,2363.0,131.0,,3140.0,0.0,246.0
10/08/2014,3715,4143.0,4468.0,1300.0,1907.0,3582.0,1137.0,1890.0,1811.0,3409.0,,3369.0,3307.0,2307.0,319.0,,3043.0,0.0,249.0
11/08/2014,4951,4023.0,5754.0,2291.0,3287.0,6129.0,1794.0,2440.0,3593.0,2453.0,,3267.0,5652.0,3147.0,735.0,,3916.0,0.0,542.0
12/08/2014,4895,4180.0,5442.0,2079.0,3342.0,6049.0,1753.0,2349.0,3597.0,2216.0,,3056.0,5582.0,3161.0,720.0,,3354.0,0.0,582.0
13/08/2014,904,669.0,965.0,439.0,592.0,1271.0,321.0,389.0,769.0,147.0,,723.0,1172.0,531.0,176.0,,960.0,0.0,127.0
14/08/2014,3808,2996.0,3992.0,1664.0,2581.0,4814.0,1448.0,1535.0,2755.0,1090.0,,2811.0,4441.0,2099.0,621.0,,2816.0,0.0,465.0
15/08/2014,2282,1872.0,2298.0,881.0,1631.0,3186.0,826.0,895.0,1519.0,781.0,,1830.0,2940.0,1345.0,363.0,,2202.0,0.0,276.0
16/08/2014,1354,1423.0,1545.0,499.0,918.0,1565.0,455.0,536.0,735.0,715.0,,1371.0,1445.0,617.0,111.0,,1476.0,0.0,113.0
17/08/2014,2956,2993.0,3026.0,1014.0,1743.0,2727.0,820.0,1078.0,1412.0,1720.0,,2627.0,2522.0,1268.0,239.0,,2348.0,0.0,198.0
18/08/2014,5187,4426.0,5449.0,2307.0,3312.0,5843.0,1714.0,2526.0,3354.0,2265.0,,3372.0,5395.0,3249.0,695.0,,3677.0,0.0,581.0
19/08/2014,6016,5037.0,6283.0,2530.0,3957.0,6746.0,1784.0,2762.0,3877.0,3005.0,,3525.0,6220.0,3548.0,775.0,,3917.0,0.0,586.0
20/08/2014,5636,5313.0,6468.0,2451.0,3673.0,6769.0,1765.0,2725.0,3930.0,2916.0,,3691.0,6244.0,3589.0,777.0,,4371.0,0.0,639.0
21/08/2014,4312,3632.0,4587.0,2030.0,2916.0,5540.0,1379.0,1762.0,3139.0,1159.0,,2885.0,5110.0,2438.0,599.0,,3386.0,0.0,481.0
22/08/2014,4446,4173.0,4926.0,1969.0,3075.0,5664.0,1491.0,2018.0,3225.0,1794.0,,3123.0,5223.0,2759.0,585.0,,3536.0,0.0,474.0
23/08/2014,3859,4280.0,4601.0,1345.0,2309.0,3693.0,1085.0,1659.0,1955.0,3241.0,,3302.0,3415.0,2168.0,317.0,,2927.0,0.0,269.0
24/08/2014,3725,4506.0,4492.0,1383.0,2027.0,3627.0,1127.0,1802.0,2052.0,3661.0,,3753.0,3350.0,2295.0,359.0,,2944.0,0.0,244.0
25/08/2014,4964,4811.0,6228.0,2485.0,3568.0,6402.0,1808.0,2586.0,3843.0,2406.0,,3438.0,5908.0,3348.0,769.0,,4151.0,1.0,541.0
26/08/2014,5905,5195.0,6763.0,2694.0,3998.0,6859.0,1943.0,2676.0,4206.0,2512.0,,3587.0,6329.0,3466.0,789.0,,4485.0,0.0,671.0
27/08/2014,6017,4875.0,6465.0,2629.0,4031.0,6565.0,1846.0,2468.0,3973.0,2167.0,,3402.0,6056.0,3350.0,787.0,,4293.0,0.0,551.0
28/08/2014,5151,4439.0,5594.0,2469.0,3512.0,6421.0,1720.0,2168.0,3796.0,1711.0,,1435.0,5921.0,2929.0,692.0,,3972.0,0.0,511.0
29/08/2014,4880,4692.0,5494.0,2363.0,3629.0,6105.0,1661.0,2201.0,3788.0,2348.0,,3599.0,5634.0,3136.0,681.0,,4329.0,0.0,483.0
30/08/2014,3442,3893.0,3961.0,1164.0,2002.0,3636.0,989.0,1433.0,1832.0,3449.0,,3172.0,3362.0,1972.0,295.0,,3109.0,0.0,249.0
31/08/2014,1902,1848.0,1870.0,667.0,1141.0,2347.0,487.0,630.0,1201.0,729.0,,1923.0,2167.0,851.0,176.0,,1896.0,0.0,153.0
01/09/2014,3179,3527.0,3814.0,1335.0,1647.0,3121.0,1184.0,1746.0,1815.0,3484.0,,3022.0,2878.0,2144.0,258.0,,2565.0,0.0,288.0
02/09/2014,5211,3339.0,4909.0,2664.0,3637.0,6228.0,1704.0,1892.0,3854.0,1194.0,,2862.0,5749.0,2682.0,619.0,,3606.0,0.0,481.0
03/09/2014,6266,4804.0,6663.0,3522.0,4472.0,8028.0,2094.0,2682.0,4930.0,2406.0,,3974.0,7405.0,3569.0,751.0,,4695.0,0.0,686.0
04/09/2014,6889,5166.0,6880.0,3482.0,4668.0,8152.0,2230.0,2780.0,4916.0,2278.0,,3908.0,7522.0,3592.0,805.0,,4981.0,0.0,709.0
05/09/2014,5285,4272.0,5581.0,2713.0,3907.0,6575.0,1789.0,2184.0,4146.0,2194.0,,3163.0,6064.0,2934.0,719.0,,4236.0,0.0,519.0
06/09/2014,1644,1686.0,1781.0,721.0,1136.0,2192.0,545.0,521.0,1090.0,652.0,,1630.0,2024.0,684.0,153.0,,1913.0,0.0,113.0
07/09/2014,3760,4135.0,4110.0,1480.0,1847.0,3648.0,1330.0,1665.0,2212.0,3801.0,,3638.0,3375.0,2024.0,280.0,,3336.0,0.0,157.0
08/09/2014,5766,4509.0,5932.0,3436.0,4042.0,7492.0,2086.0,2499.0,4825.0,2037.0,,3479.0,6913.0,3205.0,798.0,,4305.0,0.0,239.0
09/09/2014,6643,5020.0,6587.0,3738.0,4559.0,8017.0,2196.0,2745.0,5135.0,2356.0,,3838.0,7397.0,3402.0,816.0,,4680.0,0.0,632.0
10/09/2014,6588,4663.0,6424.0,3553.0,4387.0,7769.0,2074.0,2546.0,4995.0,2219.0,,3933.0,7169.0,3235.0,824.0,,4579.0,0.0,492.0
11/09/2014,3141,1978.0,2899.0,1808.0,2243.0,4185.0,1016.0,885.0,2582.0,395.0,,2080.0,3860.0,1227.0,387.0,,2684.0,0.0,243.0
12/09/2014,4670,3548.0,4464.0,2487.0,3360.0,5925.0,1513.0,1787.0,3889.0,1292.0,,3105.0,5464.0,2425.0,630.0,,3676.0,0.0,212.0
13/09/2014,1071,1222.0,1291.0,650.0,779.0,1416.0,344.0,299.0,803.0,437.0,,1225.0,1311.0,405.0,127.0,,1530.0,0.0,37.0
14/09/2014,1776,2100.0,2148.0,1025.0,1064.0,2272.0,570.0,547.0,1707.0,1194.0,,2530.0,2095.0,735.0,168.0,,2016.0,0.0,58.0
15/09/2014,4667,3357.0,4706.0,2782.0,3274.0,6187.0,1585.0,1839.0,4182.0,1376.0,,2963.0,5708.0,2448.0,628.0,,3570.0,0.0,232.0
16/09/2014,5062,3398.0,4963.0,2996.0,3542.0,6514.0,1679.0,1739.0,4124.0,1226.0,,3065.0,6012.0,2309.0,580.0,,3663.0,0.0,245.0
17/09/2014,5408,3701.0,5246.0,3048.0,3702.0,6831.0,1685.0,1923.0,4445.0,1312.0,,3206.0,6302.0,2538.0,643.0,,3846.0,0.0,114.0
18/09/2014,4794,3468.0,4658.0,2635.0,3432.0,6181.0,1531.0,1626.0,4077.0,993.0,,3074.0,5703.0,2168.0,661.0,,3580.0,0.0,122.0
19/09/2014,4517,3347.0,4468.0,2340.0,3301.0,5627.0,1424.0,1548.0,3594.0,1443.0,,3045.0,5194.0,2133.0,548.0,,3614.0,0.0,86.0
20/09/2014,2261,2630.0,2694.0,1020.0,1679.0,2813.0,697.0,739.0,1637.0,1226.0,,2275.0,2595.0,1027.0,189.0,,2657.0,0.0,31.0
21/09/2014,1297,1448.0,1776.0,647.0,977.0,1754.0,431.0,386.0,980.0,400.0,,1688.0,1619.0,480.0,101.0,,1848.0,0.0,25.0
22/09/2014,3727,2499.0,3825.0,2365.0,2753.0,5040.0,1338.0,1250.0,3577.0,560.0,,2463.0,4653.0,1733.0,527.0,,3051.0,0.0,65.0
23/09/2014,4332,2848.0,4422.0,2505.0,3209.0,5372.0,1358.0,1544.0,3735.0,885.0,,2558.0,4956.0,2003.0,527.0,,3391.0,0.0,85.0
24/09/2014,5252,3721.0,5158.0,2997.0,3740.0,6773.0,1753.0,1953.0,4416.0,1474.0,,3198.0,6246.0,2587.0,658.0,,4018.0,0.0,141.0
25/09/2014,5924,4249.0,5765.0,3073.0,4014.0,7105.0,1868.0,2166.0,4642.0,1868.0,,3411.0,6557.0,2793.0,734.0,,4268.0,0.0,167.0
26/09/2014,5602,4222.0,5656.0,2613.0,3909.0,6894.0,1786.0,2156.0,4245.0,2069.0,,3380.0,6363.0,2820.0,682.0,,4082.0,0.0,165.0
27/09/2014,4276,4394.0,4517.0,1416.0,2450.0,4233.0,1189.0,1467.0,2229.0,2970.0,,3284.0,3910.0,1943.0,290.0,,3408.0,0.0,125.0
28/09/2014,3069,3721.0,2927.0,1318.0,1635.0,3604.0,1146.0,1372.0,2217.0,1832.0,,3738.0,3324.0,1832.0,274.0,,3043.0,0.0,102.0
29/09/2014,4200,2972.0,4193.0,2595.0,3090.0,5707.0,1529.0,1502.0,3849.0,835.0,,2733.0,5266.0,2025.0,557.0,,3416.0,0.0,81.0
30/09/2014,4770,3150.0,4831.0,2779.0,3423.0,5945.0,1688.0,1670.0,4066.0,1040.0,,3012.0,5484.0,2200.0,633.0,,3763.0,0.0,61.0
01/10/2014,4620,3374.0,4813.0,2837.0,3415.0,6016.0,1596.0,1664.0,4003.0,1070.0,,3016.0,5548.0,2179.0,591.0,,3840.0,0.0,76.0
02/10/2014,4850,3566.0,4967.0,2841.0,3411.0,6263.0,1739.0,1748.0,4168.0,1218.0,,3350.0,5781.0,2291.0,585.0,,3981.0,0.0,53.0
03/10/2014,4719,3662.0,4946.0,2488.0,3294.0,6037.0,1628.0,1808.0,3840.0,1815.0,,3534.0,3971.0,2407.0,534.0,,4001.0,0.0,106.0
04/10/2014,627,678.0,771.0,289.0,459.0,888.0,221.0,190.0,525.0,109.0,,860.0,1015.0,228.0,54.0,,1015.0,0.0,21.0
05/10/2014,1668,1923.0,1985.0,895.0,1141.0,2220.0,627.0,542.0,1282.0,1026.0,,2109.0,2349.0,741.0,154.0,,1898.0,0.0,48.0
06/10/2014,4121,2921.0,4108.0,2424.0,2869.0,5296.0,1450.0,1455.0,3809.0,835.0,,2719.0,3132.0,1898.0,527.0,,3175.0,0.0,278.0
07/10/2014,2589,1723.0,2577.0,1560.0,1887.0,3496.0,961.0,775.0,2392.0,437.0,,1889.0,2249.0,994.0,273.0,,2295.0,0.0,149.0
08/10/2014,2052,1150.0,1888.0,1149.0,1442.0,2820.0,678.0,519.0,2012.0,163.0,,1437.0,1726.0,715.0,260.0,,1889.0,0.0,113.0
09/10/2014,3285,2325.0,3395.0,1855.0,2424.0,4581.0,1161.0,1097.0,3216.0,517.0,,2363.0,2962.0,1445.0,474.0,,2735.0,0.0,72.0
10/10/2014,3451,2419.0,3494.0,1817.0,2465.0,4445.0,1162.0,1213.0,2857.0,951.0,,2431.0,2940.0,1540.0,481.0,,2594.0,0.0,132.0
11/10/2014,1686,1685.0,1902.0,699.0,1189.0,2036.0,541.0,503.0,992.0,718.0,,1714.0,1715.0,633.0,160.0,,1892.0,0.0,88.0
12/10/2014,1762,1841.0,2031.0,779.0,1138.0,2115.0,501.0,575.0,1129.0,1250.0,,2133.0,2339.0,697.0,147.0,,1703.0,0.0,80.0
13/10/2014,1666,2023.0,2243.0,812.0,1007.0,1907.0,717.0,676.0,1146.0,1327.0,,2074.0,2427.0,787.0,167.0,,1812.0,0.0,57.0
14/10/2014,4751,3316.0,4698.0,2597.0,3277.0,5732.0,1640.0,1685.0,3918.0,1387.0,,3103.0,3622.0,2176.0,632.0,,3555.0,0.0,219.0
15/10/2014,3883,2553.0,3823.0,2035.0,2722.0,4837.0,1269.0,1255.0,3478.0,717.0,,2293.0,3147.0,1626.0,500.0,,3143.0,0.0,201.0
16/10/2014,2140,1285.0,2038.0,1089.0,1463.0,2795.0,707.0,649.0,2100.0,210.0,,1392.0,1809.0,911.0,274.0,,2109.0,0.0,81.0
17/10/2014,3383,2199.0,3249.0,1661.0,2568.0,4418.0,1016.0,1054.0,3002.0,642.0,,2370.0,2916.0,1444.0,385.0,,3049.0,0.0,255.0
18/10/2014,1333,1391.0,1494.0,549.0,1027.0,2020.0,411.0,397.0,1124.0,372.0,,1418.0,1781.0,488.0,138.0,,1580.0,0.0,20.0
19/10/2014,1358,1352.0,1586.0,615.0,844.0,1786.0,440.0,352.0,1092.0,395.0,,1521.0,1721.0,456.0,118.0,,1513.0,0.0,84.0
20/10/2014,2947,2066.0,3056.0,1479.0,2053.0,3848.0,1018.0,1023.0,2888.0,519.0,,1918.0,2505.0,1371.0,374.0,,2506.0,0.0,220.0
21/10/2014,2042,1270.0,2087.0,1016.0,1456.0,2794.0,723.0,692.0,2233.0,280.0,,1476.0,1867.0,935.0,265.0,,2019.0,0.0,150.0
22/10/2014,2638,1809.0,2781.0,1264.0,1851.0,3609.0,937.0,780.0,2688.0,433.0,,1753.0,2342.0,1085.0,334.0,,2388.0,0.0,124.0
23/10/2014,1943,1220.0,2020.0,937.0,1399.0,2608.0,654.0,628.0,2075.0,242.0,,1322.0,1718.0,858.0,255.0,,1922.0,0.0,250.0
24/10/2014,2305,1707.0,2449.0,1140.0,1765.0,3522.0,808.0,776.0,2233.0,446.0,,1791.0,2334.0,1070.0,267.0,,2254.0,0.0,268.0
25/10/2014,1385,1292.0,1549.0,628.0,1004.0,1735.0,479.0,427.0,1052.0,578.0,,1407.0,1790.0,568.0,112.0,,1667.0,0.0,100.0
26/10/2014,1247,1235.0,1421.0,649.0,847.0,1620.0,398.0,384.0,972.0,372.0,,1403.0,1682.0,504.0,97.0,,1494.0,0.0,108.0
27/10/2014,3223,2292.0,3440.0,1981.0,2256.0,4072.0,1060.0,1127.0,3033.0,708.0,,2043.0,2817.0,1520.0,430.0,,2648.0,0.0,291.0
28/10/2014,2808,1677.0,2768.0,1584.0,2052.0,3607.0,0.0,863.0,2546.0,362.0,,1701.0,2488.0,1181.0,349.0,,2414.0,0.0,149.0
29/10/2014,3322,2287.0,3258.0,1856.0,2459.0,4303.0,652.0,1126.0,2705.0,583.0,,2072.0,2875.0,1461.0,397.0,,2725.0,0.0,123.0
30/10/2014,3468,2114.0,3325.0,1874.0,2359.0,4195.0,1072.0,1026.0,2980.0,548.0,,2053.0,2723.0,1394.0,422.0,,2782.0,0.0,159.0
31/10/2014,2865,2051.0,2803.0,1421.0,2175.0,3647.0,927.0,893.0,2559.0,432.0,,1940.0,2684.0,1248.0,382.0,,2545.0,0.0,271.0
01/11/2014,1023,1036.0,1203.0,503.0,716.0,1309.0,354.0,238.0,760.0,153.0,,1113.0,1413.0,327.0,66.0,,1595.0,0.0,69.0
02/11/2014,1055,1149.0,1329.0,522.0,682.0,1401.0,348.0,295.0,907.0,309.0,,1270.0,1663.0,414.0,90.0,,1424.0,0.0,78.0
03/11/2014,2604,1633.0,2631.0,1385.0,1773.0,3234.0,789.0,828.0,2496.0,341.0,,1521.0,2225.0,1133.0,325.0,,2140.0,1035.0,307.0
04/11/2014,2620,1476.0,2475.0,1431.0,1761.0,3252.0,834.0,827.0,2352.0,281.0,,1476.0,2254.0,1052.0,268.0,,2195.0,2390.0,263.0
05/11/2014,2861,1724.0,2683.0,1500.0,1871.0,3422.0,918.0,794.0,2509.0,335.0,,1766.0,2435.0,1104.0,313.0,,2378.0,2596.0,302.0
06/11/2014,2726,1601.0,2523.0,1375.0,1843.0,3116.0,818.0,809.0,2309.0,306.0,,1559.0,2227.0,1105.0,302.0,,2212.0,2422.0,141.0
07/11/2014,1629,1116.0,1700.0,810.0,1198.0,2154.0,566.0,456.0,1616.0,145.0,,1226.0,1732.0,665.0,206.0,,1739.0,1661.0,167.0
08/11/2014,1021,982.0,1158.0,442.0,744.0,1397.0,321.0,257.0,828.0,195.0,,1102.0,1450.0,360.0,90.0,,1423.0,704.0,71.0
09/11/2014,967,875.0,1127.0,483.0,703.0,1160.0,313.0,215.0,775.0,185.0,,943.0,1326.0,334.0,66.0,,1208.0,578.0,90.0
10/11/2014,2448,1480.0,2353.0,1327.0,1727.0,2957.0,782.0,687.0,2324.0,290.0,,1405.0,2232.0,955.0,298.0,,2013.0,2141.0,116.0
11/11/2014,3011,1896.0,2882.0,1620.0,1971.0,3659.0,999.0,945.0,2622.0,487.0,,1914.0,2803.0,1192.0,328.0,,2399.0,2593.0,235.0
12/11/2014,1802,961.0,1651.0,930.0,1303.0,2337.0,557.0,471.0,1616.0,133.0,,1192.0,1709.0,718.0,221.0,,1617.0,1662.0,161.0
13/11/2014,2432,1413.0,2328.0,1168.0,1636.0,2969.0,750.0,732.0,2192.0,247.0,,1453.0,2209.0,1004.0,294.0,445.0,2069.0,2275.0,267.0
14/11/2014,1858,1256.0,1985.0,912.0,1443.0,2421.0,631.0,616.0,1887.0,197.0,,1403.0,1876.0,878.0,233.0,896.0,1886.0,1855.0,212.0
15/11/2014,879,867.0,1001.0,328.0,724.0,1310.0,325.0,237.0,778.0,143.0,,946.0,1279.0,317.0,81.0,570.0,1226.0,624.0,64.0
16/11/2014,437,306.0,372.0,201.0,276.0,539.0,166.0,135.0,415.0,49.0,,458.0,655.0,175.0,42.0,299.0,630.0,271.0,53.0
17/11/2014,684,156.0,173.0,244.0,476.0,854.0,207.0,242.0,626.0,29.0,,374.0,767.0,299.0,83.0,277.0,353.0,611.0,81.0
18/11/2014,460,6.0,15.0,2.0,383.0,806.0,126.0,108.0,339.0,20.0,,275.0,503.0,182.0,78.0,284.0,102.0,405.0,79.0
19/11/2014,484,6.0,16.0,69.0,324.0,704.0,101.0,75.0,244.0,6.0,,294.0,533.0,200.0,77.0,125.0,230.0,311.0,51.0
20/11/2014,582,1.0,12.0,47.0,430.0,790.0,115.0,74.0,304.0,19.0,,326.0,594.0,243.0,96.0,193.0,323.0,407.0,64.0
21/11/2014,573,4.0,11.0,85.0,450.0,879.0,191.0,82.0,369.0,16.0,,355.0,669.0,253.0,105.0,248.0,455.0,446.0,97.0
22/11/2014,284,4.0,6.0,42.0,216.0,473.0,86.0,52.0,167.0,17.0,,278.0,488.0,93.0,35.0,165.0,277.0,174.0,29.0
23/11/2014,333,85.0,18.0,97.0,193.0,449.0,101.0,83.0,302.0,33.0,,320.0,526.0,147.0,42.0,236.0,403.0,245.0,34.0
24/11/2014,1031,216.0,138.0,577.0,670.0,1338.0,330.0,334.0,1031.0,105.0,,681.0,1043.0,424.0,119.0,468.0,936.0,923.0,133.0
25/11/2014,1413,231.0,251.0,868.0,899.0,1651.0,447.0,417.0,1356.0,121.0,,822.0,1219.0,578.0,196.0,606.0,1204.0,1261.0,148.0
26/11/2014,1423,288.0,126.0,783.0,892.0,1722.0,448.0,443.0,1298.0,107.0,,819.0,1220.0,600.0,184.0,575.0,1233.0,1243.0,155.0
27/11/2014,1332,196.0,180.0,751.0,901.0,1591.0,435.0,414.0,1213.0,95.0,,783.0,1229.0,576.0,155.0,600.0,1177.0,1162.0,154.0
28/11/2014,578,27.0,17.0,249.0,441.0,779.0,206.0,117.0,354.0,22.0,,354.0,680.0,267.0,78.0,146.0,372.0,451.0,77.0
29/11/2014,401,62.0,23.0,86.0,345.0,544.0,161.0,75.0,286.0,25.0,,307.0,568.0,137.0,31.0,190.0,333.0,264.0,39.0
30/11/2014,349,87.0,54.0,175.0,243.0,452.0,157.0,97.0,275.0,26.0,,321.0,504.0,130.0,42.0,239.0,484.0,230.0,39.0
01/12/2014,1106,163.0,142.0,637.0,711.0,1343.0,397.0,361.0,1042.0,79.0,,699.0,1092.0,475.0,142.0,484.0,991.0,940.0,117.0
02/12/2014,785,119.0,105.0,424.0,493.0,931.0,272.0,241.0,696.0,34.0,,441.0,765.0,320.0,106.0,306.0,741.0,629.0,91.0
03/12/2014,475,2.0,7.0,121.0,241.0,613.0,149.0,71.0,253.0,16.0,,258.0,477.0,180.0,50.0,74.0,245.0,389.0,60.0
04/12/2014,472,4.0,17.0,22.0,273.0,699.0,139.0,55.0,172.0,0.0,,271.0,482.0,125.0,67.0,97.0,248.0,389.0,63.0
05/12/2014,462,7.0,19.0,39.0,283.0,598.0,126.0,37.0,197.0,0.0,,298.0,499.0,188.0,31.0,94.0,272.0,345.0,67.0
06/12/2014,182,0.0,5.0,16.0,105.0,241.0,58.0,18.0,99.0,1.0,,172.0,320.0,58.0,15.0,39.0,103.0,123.0,17.0
