"X","MlsNumber","Lat","Lng","BuyPrice","ConstructionYear","WalkScore","NbPieces","NbChambres","NbSallesEaux","NbSallesBains","NbFoyerPoele","NbEquipements","NbGarages","NbStationnements","NbPiscines","NbBordEaux","NbAnimals","NbCultures","IsNewPrice","IsNew","RevenuBrutPotentiel","Outremont","LaSalle","Mont.Royal","Ville.Marie","Le.Plateau.Mont.Royal","Hampstead","Le.Sud.Ouest","Riviere.des.Prairies.Pointe.aux.Trembles","Lachine","Dorval","Montreal.Nord","Lile.Bizard.Sainte.Genevieve","Kirkland","Dollard.des.Ormeaux","Senneville","Ahuntsic.Cartierville","Cote.Saint.Luc","Saint.Leonard","Montreal.Ouest","Pointe.Claire","Lile.Dorval","Mercier.Hochelaga.Maisonneuve","Cote.des.Neiges.Notre.Dame.de.Grace","Rosemont.La.Petite.Patrie","Saint.Laurent","Beaconsfield","Villeray.Saint.Michel.Parc.Extension","Westmount","Montreal.Est","Anjou","Pierrefonds.Roxboro","Sainte.Anne.de.Bellevue","Verdun","Baie.dUrfe","AP","C","ME","VE","I","X4X","MA","PP","AU","MPM","TE","X2X","TR","X3X","MEM","LS","MM","X5X","FE","COP","PCI","UNI","PPR","TER","FER","Population","Variation","Density","avgAge","below15","below24","below44","below64","below65","AvgIncome","below50000","below80000","below100000","below150000","above150001","avgSize","totalHouse","size1","size2","size3","size4","size5","totalFam","Children","NoChildren","Single","Unemploy","Owner","Renter","totaldwelling","before1960","before1980","before1990","before2000","before2005","before2011","Single.1","Semi","Duplex","Buildings","Mobile","belowBach","Bach","abvBach","University","College","Secondary","Apprentice","No","NonImmigrant","Immigrant","french","English","Others","PoliceDist","FireDist","LivingArea"
7967,12476484,45.55380065,-73.61454081,339000,1930,80,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,142000,0,8624,38,17,12,34,24,13,41402,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,4,2,91,3,0,4,13,8,25,15,21,11,28,54,46,54,9,37,1.618757597,1.167558429,NA
7968,10930209,45.56226724,-73.59637383,369000,1953,92,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142000,0,8624,38,17,12,34,24,13,41402,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,4,2,91,3,0,4,13,8,25,15,21,11,28,54,46,54,9,37,2.376632847,1.078698154,NA
7969,22396332,45.43307775,-73.62729192,469000,1966,82,5,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,2.004035202,0.779766118,NA
7970,14717989,45.522629,-73.572361,599000,1900,95,5,2,0,1,0,0,1,1,0,0,0,0,0,0,25200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1e+05,2,12346,37,10,14,44,22,10,50556,60,21,7,7,5,1.7,56460,53,30,10,6,1,20155,31,52,17,7,27,73,56590,64,24,6,3,1,2,1,2,83,15,0,6,27,24,57,14,15,5,9,68,32,67,23,10,0.392330932,0.37251341,2080
7971,26909428,45.612377,-73.518768,429000,1962,72,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,2.785254051,1.2638668,NA
7972,20467556,45.561038,-73.596072,445000,NA,93,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,142000,0,8624,38,17,12,34,24,13,41402,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,4,2,91,3,0,4,13,8,25,15,21,11,28,54,46,54,9,37,2.493037275,1.131370669,NA
7973,11760711,45.53345422,-73.5786903,349000,1910,97,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1e+05,2,12346,37,10,14,44,22,10,50556,60,21,7,7,5,1.7,56460,53,30,10,6,1,20155,31,52,17,7,27,73,56590,64,24,6,3,1,2,1,2,83,15,0,6,27,24,57,14,15,5,9,68,32,67,23,10,0.922146655,0.929083982,NA
7974,27290252,45.55038,-73.598621,509000,1941,91,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,134000,1,8458,40,13,11,36,26,14,48216,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,2,3,90,5,0,5,19,12,36,17,18,11,18,77,23,83,6,11,1.436020356,0.361293148,NA
7975,15539098,45.567968,-73.628685,385000,1961,77,8,3,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,142000,0,8624,38,17,12,34,24,13,41402,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,4,2,91,3,0,4,13,8,25,15,21,11,28,54,46,54,9,37,1.395720972,1.523020252,NA
7976,23467448,45.52895979,-73.6400485,505000,1948,82,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,142000,0,8624,38,17,12,34,24,13,41402,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,4,2,91,3,0,4,13,8,25,15,21,11,28,54,46,54,9,37,1.309001997,1.084662917,3060
7977,20374646,45.421001,-73.632385,449000,1963,64,7,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,1.036903762,0.730496651,NA
7978,14056042,45.56422598,-73.5873107,479000,1959,77,7,5,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,134000,1,8458,40,13,11,36,26,14,48216,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,2,3,90,5,0,5,19,12,36,17,18,11,18,77,23,83,6,11,2.366680221,0.972764482,NA
7979,12764657,45.57331259,-73.66130481,549000,1962,67,5,3,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,127000,2,5256,41,16,11,29,26,18,54557,57,22,8,7,6,2.2,56880,41,29,14,15,1,31800,44,36,20,10,39,61,56910,42,36,15,3,2,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,0.798120066,0.783837555,NA
7980,15088108,45.5374655,-73.64801248,449000,1957,91,5,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,127000,2,5256,41,16,11,29,26,18,54557,57,22,8,7,6,2.2,56880,41,29,14,15,1,31800,44,36,20,10,39,61,56910,42,36,15,3,2,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,1.492937009,0.787883545,NA
7981,21930066,45.545508,-73.639883,399000,1950,89,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,127000,2,5256,41,16,11,29,26,18,54557,57,22,8,7,6,2.2,56880,41,29,14,15,1,31800,44,36,20,10,39,61,56910,42,36,15,3,2,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,1.218914328,0.864809748,NA
7982,12340409,45.429623,-73.606472,479000,1959,73,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,1.968434082,1.609907762,NA
7983,19212408,45.43565317,-73.59633923,439000,1958,65,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,2.98895694,2.368774807,NA
7984,22140548,45.429164,-73.601937,434000,1951,67,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,2.163816535,1.945517025,NA
7985,23421363,45.430475,-73.630442,509000,1965,82,6,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,1.801231039,0.577775537,2240
7986,24874553,45.419387,-73.619998,460000,1958,60,6,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,0.451599982,0.900829296,NA
7987,27718148,45.44702674,-73.6011241,624900,1957,53,6,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,73569,3,4604,39,14,13,35,27,11,48084,62,21,7,5,5,1.9,37075,46,31,12,10,1,17740,32,42,26,9,33,67,37045,53,18,13,4,4,8,2,8,77,13,0,5,16,11,32,14,20,10,24,74,26,61,24,15,2.24376379,1.188565321,NA
7988,18977009,45.61313256,-73.6314955,465000,1974,62,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,83868,0,7591,41,18,12,26,25,19,41295,71,22,5,3,0,2.3,34975,36,29,15,17,3,21150,41,30,29,13,28,72,35010,33,59,7,1,1,1,8,5,77,10,0,4,6,2,12,12,25,16,35,60,40,66,8,26,1.374309992,0.906298056,NA
7989,9529361,45.51333236,-73.72588613,569000,1961,41,5,3,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93842,11,2194,39,19,12,30,23,16,61534,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,11,14,46,29,0,7,20,13,40,15,21,7,17,46,54,37,26,37,2.34406284,0.03689,NA
7990,18940685,45.44722547,-73.58710517,449000,NA,42,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,1.712404993,1.261084731,NA
7991,26475573,45.528841,-73.562307,399900,NA,91,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,81990,9,6033,39,7,17,39,24,13,45580,66,18,5,5,6,1.7,46940,55,31,8,5,1,15965,26,57,17,10,24,76,47075,40,31,11,6,5,7,1,2,50,46,1,6,25,20,51,14,18,6,11,57,43,54,27,19,1.072804271,0.346069778,NA
7992,28088567,45.585275,-73.60279,569000,1966,83,9,4,0,2,0,0,0,2,0,0,0,0,0,0,120108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,75700,6,5614,41,18,10,28,24,20,50213,61,26,6,4,3,2.4,30485,29,31,17,20,3,21065,46,34,20,11,37,63,30655,12,72,7,3,2,4,6,3,84,6,1,4,12,5,21,15,23,13,28,53,47,41,23,36,0.726433864,1.329705413,NA
7993,12998521,45.457858,-73.599207,449000,1957,80,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,73569,3,4604,39,14,13,35,27,11,48084,62,21,7,5,5,1.9,37075,46,31,12,10,1,17740,32,42,26,9,33,67,37045,53,18,13,4,4,8,2,8,77,13,0,5,16,11,32,14,20,10,24,74,26,61,24,15,1.288360432,0.31128472,NA
7994,18379538,45.59490591,-73.63658337,409000,1966,73,5,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,83868,0,7591,41,18,12,26,25,19,41295,71,22,5,3,0,2.3,34975,36,29,15,17,3,21150,41,30,29,13,28,72,35010,33,59,7,1,1,1,8,5,77,10,0,4,6,2,12,12,25,16,35,60,40,66,8,26,2.165773124,0.084179317,NA
7995,20949969,45.537711,-73.555699,438000,1915,87,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,81990,9,6033,39,7,17,39,24,13,45580,66,18,5,5,6,1.7,46940,55,31,8,5,1,15965,26,57,17,10,24,76,47075,40,31,11,6,5,7,1,2,50,46,1,6,25,20,51,14,18,6,11,57,43,54,27,19,2.03822489,1.081024036,NA
7996,11774117,45.54141466,-73.53892673,399000,1900,86,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.801793148,0.301018577,2740
7997,18514750,45.672155,-73.49838,399000,1960,50,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,106000,3,2515,41,15,14,24,31,16,64459,43,26,12,15,4,2.4,42185,28,32,17,20,3,29690,44,35,21,7,63,37,42275,12,29,35,13,5,6,25,24,46,5,0,4,8,2,14,16,26,17,27,77,23,72,16,12,3.44185635,0.468759817,NA
7998,14259734,45.406092,-73.950192,399500,1975,72,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5073,-2,480,42,16,15,23,28,18,80746,40,18,12,15,15,2.4,1965,32,31,15,21,1,1245,49,34,17,11,59,41,1965,38,16,14,22,9,1,45,18,34,3,0,8,16,17,41,18,22,8,11,80,20,35,58,7,8.912936652,3.539250478,NA
7999,22031629,45.46419353,-73.57050419,419000,1910,95,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,66158,0,6810,41,13,11,33,28,15,59026,54,22,7,7,10,2,32660,42,34,13,11,0,17135,34,45,21,8,36,64,32665,54,19,13,6,4,4,4,7,70,20,0,6,19,15,40,15,19,9,17,76,24,65,21,14,0.59596062,0.75739774,NA
8000,13671862,45.563243,-73.611844,369000,1945,72,5,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,142000,0,8624,38,17,12,34,24,13,41402,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,4,2,91,3,0,4,13,8,25,15,21,11,28,54,46,54,9,37,1.669613407,0.153653004,NA
8001,17216380,45.470672,-73.643363,595000,1951,77,7,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,165000,0,7699,38,16,14,33,23,14,48594,64,19,6,5,6,2.2,74270,40,29,15,15,1,39375,45,33,22,11,26,74,74235,59,29,7,2,1,2,3,6,70,22,0,6,23,19,48,15,20,6,11,47,53,32,39,29,0.615779721,0.525109469,NA
8002,28695309,45.567747,-73.57738,479000,1950,72,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,134000,1,8458,40,13,11,36,26,14,48216,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,2,3,90,5,0,5,19,12,36,17,18,11,18,77,23,83,6,11,2.297302102,0.160160127,NA
8003,20140451,45.435232,-73.610314,479000,1981,49,4,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,74276,-1,4554,42,15,11,27,28,19,50964,59,26,8,6,1,2.2,32500,36,31,15,16,2,20050,42,36,22,8,40,60,32495,26,58,7,5,2,2,4,7,87,2,0,4,11,6,21,17,27,12,23,64,36,43,37,20,2.366991207,1.620050321,NA
8004,24550146,45.47099607,-73.58908653,529000,1914,86,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73569,3,4604,39,14,13,35,27,11,48084,62,21,7,5,5,1.9,37075,46,31,12,10,1,17740,32,42,26,9,33,67,37045,53,18,13,4,4,8,2,8,77,13,0,5,16,11,32,14,20,10,24,74,26,61,24,15,0.872396304,0.80118805,NA
8005,16808846,45.638318,-73.491989,339000,1943,63,8,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,106000,3,2515,41,15,14,24,31,16,64459,43,26,12,15,4,2.4,42185,28,32,17,20,3,29690,44,35,21,7,63,37,42275,12,29,35,13,5,6,25,24,46,5,0,4,8,2,14,16,26,17,27,77,23,72,16,12,1.107266006,3.809393914,3900
8006,18003053,45.58315882,-73.62682066,479000,1990,70,4,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142000,0,8624,38,17,12,34,24,13,41402,71,21,5,3,0,2.2,63540,39,29,14,15,3,35455,42,33,25,12,26,74,63525,61,31,4,2,1,1,4,2,91,3,0,4,13,8,25,15,21,11,28,54,46,54,9,37,0.947790191,1.427377479,NA
8007,9428556,45.540189,-73.547762,368000,1900,92,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.859564874,0.528546001,NA
8008,28972037,45.60550804,-73.53750637,435000,1962,60,5,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,131000,2,5175,41,13,12,32,28,15,47662,63,23,7,5,2,1.9,65600,45,32,12,10,1,32060,33,43,24,8,33,67,65630,48,34,9,3,2,4,5,5,86,4,0,5,13,6,24,16,22,14,24,80,20,85,5,10,1.205888444,1.239805288,2660
