"n","muPredicted"
0,0.0440281839674026
1,0.0461560455621129
0,0.00406967240294432
0,0.00603425868875783
0,0.019977481617349
1,0.0777139925175245
0,0.0906426347257046
0,0.0444072966634294
0,0.00521115727579103
0,0.041801927277736
0,0.0497582360740575
0,0.0203878647645312
0,0.164711418514842
0,0.0737167665304374
0,0.0935231908176454
0,0.042086447904143
0,0.0327706151698722
0,0.0317875603914204
0,0.10006719691902
0,0.021354288603366
0,0.020204442293954
0,0.00573218302140369
0,0.0507806232695738
1,0.0864232025939637
0,0.029731740286225
0,0.0874230875906386
0,0.161591057758773
0,0.0238316943872439
0,0.0275535145773117
0,0.0411619355449528
0,0.0642535759315671
0,0.0352777924504684
0,0.0379812542688799
0,0.00518869593837157
0,0.0482396453736236
0,0.050030139003424
0,0.0494863331446911
0,0.0366136553742398
0,0.0512841484394855
0,0.0507267120434041
0,0.0945990440819155
0,0.0423363041467509
0,0.042086447904143
0,0.0445909996705028
0,0.0610972239436105
0,0.0281598738808699
0,0.0429440564383298
0,0.0271826740221343
0,0.046558354708517
0,0.0757549607002249
0,0.00581133945097616
0,0.0597207499128866
0,0.0688072885243185
0,0.0129475164565513
0,0.0940824798316153
0,0.00799490412415715
1,0.0274110998542531
0,0.0385195966653428
0,0.00788536913877767
0,0.0512841484394855
0,0.0376048600687868
0,0.0314253509326872
0,0.0238960508235801
0,0.0991026728852901
0,0.0891858458945153
0,0.14369759424278
0,0.139059640221547
0,0.0329750312376694
0,0.075526942139703
0,0.0104886561493919
0,0.0797379806104202
0,0.130741253778267
0,0.0688072885243185
0,0.0576275785199264
0,0.0469838401080629
0,0.0720831913839432
0,0.0512052896582692
0,0.00201141956291927
0,0.0158173705037261
0,0.10260711317318
0,0.164261387316714
0,0.122496309846304
0,0.0680072403219264
0,0.0683238462641237
0,0.0481543709930594
0,0.0166155992567101
0,0.0285209779175524
0,0.0671858436519974
0,0.0124836962781158
0,0.0960508727765592
0,0.0436318726220935
0,0.00486367044240313
0,0.00649630274066879
0,0.0601205356063997
0,0.0742910804114822
0,0.0507718127097053
2,0.118828146565038
0,0.179654106511265
0,0.0578253287487821
0,0.0490614920584372
0,0.0504479938453634
0,0.0594656126586185
0,0.062056803422924
0,0.10006719691902
0,0.00816309333305277
0,0.0466661220294532
0,0.0839282513381017
0,0.102527865695718
0,0.135909421834651
0,0.0345610565570446
0,0.0997937892771652
0,0.0256725933895776
0,0.0568865566647115
0,0.0393282281712678
0,0.0883624817351601
0,0.0442928895187242
0,0.103496387446707
0,0.0266513092086804
0,0.0133825220860564
0,0.0110478096486937
0,0.0715897282077196
0,0.0445558448285807
0,0.104672193670792
0,0.042086447904143
0,0.0284895658966751
0,0.0643120076391425
0,0.0399813971356391
0,0.0448736298845498
0,0.00677439811620435
0,0.0326162965181209
0,0.0336355557843121
0,0.0855554157848088
0,0.0576649551725394
0,0.028269114964073
0,0.000645606959335761
0,0.0502647100971539
0,0.0331304097564695
0,0.0397974514937389
0,0.0398005047790136
0,0.0900787977852706
0,0.0507424175875984
0,0.0868979102146878
0,0.0922454654346703
0,0.114700667315897
0,0.0987007633600157
0,0.0679206192972893
0,0.0163858598813651
0,0.050019028845902
0,0.110313210096164
0,0.0405135364755987
0,0.0527676748780627
0,0.0256702413108795
0,0.0485054593713475
0,0.0319491067815653
0,0.0300509266261918
0,0.0116209252680437
0,0.00876544825249546
0,0.0470355969661551
0,0.0426166770218949
0,0.0587837596120216
0,0.0100747459164065
0,0.0283702934121492
0,0.0398042975487277
0,0.00714270666642117
0,0.0762374130291821
0,0.0445558448285807
0,0.00714270666642117
0,0.0166155992567101
0,0.0140799369404349
0,0.0301333749231861
0,0.0232418505360874
0,0.0508458477915233
0,0.0566981014470243
0,0.024283096991579
0,0.0383489721963108
0,0.0859548401156394
0,0.00124528702520918
0,0.0715393507016571
0,0.0468772913186246
0,0.04739242638806
0,0.0087150332507601
0,0.050030139003424
0,0.0467673038510267
0,0.0464759067014892
0,0.0688072885243185
0,0.0483987214272253
0,0.0573463683033284
0,0.0870927602896262
0,0.0408682622923459
0,0.0907314550533377
0,0.177213153977144
0,0.0917413918530601
0,0.0751797065576737
0,0.0708836383077615
0,0.0281903040648377
0,0.015050703332816
0,0.0190454053004049
0,0.072706433927017
0,0.0490492466847642
0,0.0513093719740521
0,0.00667153409800577
0,0.0477124361345676
0,0.027188766717067
0,0.0213050296580801
0,0.0168742235597043
0,0.0218490156507043
0,0.0557393665853608
0,0.0413130115297803
0,0.0235513215120998
0,0.00616010692640081
0,0.014278132418165
0,0.0532707200500075
0,0.0492696186781314
0,0.101707642770152
0,0.0459564256010115
0,0.0265764849174171
0,0.0959660822911918
0,0.0313931853986913
0,0.0676921971044641
0,0.0338383342484108
0,0.0928761834477819
0,0.00808977964826907
0,0.0906426347257046
0,0.0692228445626668
0,0.113760497911669
0,0.0297692838240846
0,0.037508740995839
0,0.0573463683033284
0,0.0244243940257124
0,0.113760497911669
0,0.0996579568482388
0,0.0478176776789453
0,0.0850845573196123
0,0.0243070299114086
0,0.0873645459306683
0,0.0946723632441206
0,0.0437068103618011
0,0.00813934480588863
0,0.178677725497617
0,0.0614198763500235
0,0.0935972838270333
0,0.0305886219109861
0,0.0284067062107735
0,0.0869436301099686
0,0.0980713449796738
0,0.0150856467218946
0,0.110019919036327
0,0.0776308986588738
0,0.0163858598813651
0,0.0231329786560449
0,0.0922454654346703
0,0.0309795554833394
0,0.02495318588782
0,0.00903849743070065
0,0.0485274144458233
0,0.00647726750685308
0,0.0492144302153246
0,0.0136750773812677
0,0.036327119573804
0,0.0143208007899055
0,0.0578253287487821
0,0.0179389630849665
0,0.0567235540551296
0,0.0412400170407044
0,0.0482410201163873
0,0.0103782824340846
0,0.0191178886943663
0,0.0156965926993457
0,0.00733674754511989
0,0.0639773881941278
1,0.057232385333183
0,0.0750770842870928
0,0.0791387689080602
0,0.0464275933317376
0,0.027805536665711
0,0.0922454654346703
0,0.0961023039319714
0,0.0491942795630389
0,0.101434235128297
0,0.00371946114809266
0,0.111235608749436
0,0.114700667315897
0,0.0831113769621005
0,0.0341941325696277
0,0.0965139130681023
0,0.0546461356327974
0,0.0338417582839691
0,0.0190944010532074
0,0.0188629815367556
0,0.07355974388786
0,0.0457549110057952
0,0.0829923861600951
0,0.0780125710684944
0,0.00904865530564787
0,0.0575708803801675
0,0.00355083827634668
0,0.0567235540551296
0,0.097333120500468
0,0.0900787977852706
0,0.022703603332553
0,0.0385195966653428
0,0.015050703332816
0,0.0307816298389766
0,0.019023843859394
0,0.0404414488150865
0,0.0404835328976262
0,0.0807357793537174
0,0.0432477182971771
0,0.0825691078402847
0,0.00345378535180032
0,0.0397040554345983
1,0.113126501517027
0,0.0231313249735717
0,0.0727996187011579
0,0.0482396453736236
0,0.0714545416717665
0,0.0379860878622335
0,0.0169538457033239
0,0.04905440285516
0,0.0118369389093146
0,0.0576637234593583
0,0.049760190817655
0,0.0454115134033218
0,0.013557746146051
0,0.0181425403665157
0,0.0368531746376536
0,0.0368321574646336
0,0.037773706431345
0,0.0257567534717717
0,0.0443016159714474
0,0.0348676947668973
0,0.0873645459306683
0,0.0250441378642727
0,0.0117592641501561
0,0.00693096301010068
0,0.0405135364755987
0,0.0581448057031953
0,0.0271541640994102
0,0.0942617597611112
0,0.099516472148115
1,0.105397157965021
1,0.0330039960800098
0,0.0839558829836444
0,0.0242341833325004
0,0.0268445965010146
0,0.0145261565850546
0,0.0257686981153796
1,0.022703603332553
0,0.0523624713454617
0,0.0155674236511268
0,0.114700667315897
0,0.00225962435767516
0,0.00903849743070065
0,0.00788536913877767
0,0.0176415661904633
0,0.0419523560340585
0,0.0578253287487821
0,0.00903849743070065
0,0.00876730127764697
0,0.00955894434718314
0,0.0379812542688799
0,0.00788536913877767
0,0.0161136490423944
0,0.0124435227123343
0,0.00788536913877767
0,0.0948536476990875
0,0.036205552132547
0,0.00351998423510873
0,0.0573463683033284
0,0.0131094093904226
0,0.0546815283710494
0,0.0903949772537764
0,0.0372793382497716
0,0.0510054302414448
0,0.0198020868012127
0,0.0513082361513603
0,0.0513082361513603
0,0.0933901608200477
0,0.0978479626473631
0,0.0794676823710629
0,0.0722276657506714
0,0.0533398666944622
0,0.0437850050492207
0,0.109686430493345
0,0.0222734400970837
0,0.0504671175259282
0,0.0612137686607087
0,0.0607320343208613
0,0.0398331567343328
0,0.034892242806201
0,0.064244909288959
0,0.0161514253329403
0,0.0981068011919004
0,0.0684894956246821
0,0.0427562107631411
0,0.0737991764694402
0,0.108119481486297
0,0.0466580176564556
0,0.0855554157848088
0,0.0871437870998847
0,0.0491942795630389
0,0.00451924871535032
0,0.10006719691902
0,0.0129545350137062
0,0.104875716870654
0,0.0991653941963468
0,0.179165916004441
0,0.0970442092937512
0,0.0592748386018827
0,0.0445309839128864
0,0.0567230382130748
0,0.0510023135738176
0,0.0656830464850773
0,0.0248558679344268
0,0.0710107390947353
0,0.010138331749857
0,0.0547440207534794
0,0.0314950495866458
0,0.0485032499931516
0,0.0368410693827754
0,0.0570079271379917
0,0.0587837596120216
0,0.0442442566926763
0,0.0161136490423944
0,0.0497582360740575
0,0.0161136490423944
0,0.0499796233009861
1,0.0498319209143649
0,0.0597994909214757
0,0.0144749728685916
0,0.0132361553400911
0,0.0515034449772585
0,0.0391540218287666
0,0.0504479938453634
0,0.0209967408835403
0,0.0243070299114086
0,0.0306115999989479
0,0.00591402685408325
0,0.0489506000292544
0,0.0161136490423944
0,0.0889090324222075
0,0.0392075798833804
1,0.140949279598792
0,0.0120272593410571
0,0.0557393665853608
0,0.0702747103341623
1,0.00741376900528407
0,0.0340432594907886
0,0.0587837596120216
0,0.0492144302153246
0,0.0165419996334987
0,0.0741078763523893
0,0.0276392126917382
0,0.0161504076510169
0,0.0244180344176659
0,0.0597963583566978
0,0.0851048071218578
0,0.0929081752530937
0,0.0571372305983398
0,0.024392440137532
0,0.00764715547774652
0,0.100756282873294
0,0.0516222910585723
0,0.034892242806201
0,0.0391502652770931
0,0.0665604215319447
0,0.095709831136985
0,0.0453258429593426
0,0.15280362863594
0,0.164711418514842
0,0.0485032499931516
0,0.0515928491672789
0,0.0622749638844365
0,0.0448127853197597
0,0.0759625085377598
0,0.0379812542688799
0,0.0513082361513603
0,0.0417785687281923
0,0.0995203816353099
0,0.0145827918311647
0,0.0191075766779004
0,0.0893958992964088
0,0.0660932723433806
0,0.0744381303782665
0,0.0850788456010868
0,0.0986588573654352
0,0.0888686893725244
0,0.0970442092937512
0,0.00185424778051087
1,0.114073887713078
0,0.10006719691902
0,0.0989291556047925
0,0.045173561551488
0,0.0415520800086764
0,0.178677725497617
0,0.0597963583566978
0,0.042663506442289
0,0.0388184874433763
0,0.0252776298015437
0,0.0213027902594367
0,0.0464275933317376
0,0.0379812542688799
0,0.0809440129856448
0,0.0232137966658688
0,0.0486186707214969
0,0.0467298734047761
0,0.0406636545778067
0,0.164711418514842
0,0.0373048891426007
0,0.0393434076749833
0,0.0494863331446911
0,0.0381888021064148
0,0.0228527758011489
0,0.00996229620167342
0,0.040885860340527
0,0.069021105268084
0,0.084244442888572
0,0.0510473073606521
0,0.0289415073734676
1,0.0595487400663044
0,0.0634047497063468
0,0.093595718677499
0,0.100480389378701
0,0.0989291556047925
0,0.0184700516749011
0,0.0426154490521894
0,0.00764715547774652
0,0.00570785189067115
0,0.0443495575730041
0,0.016897219583095
0,0.0151964845483453
0,0.0356878964565886
0,0.0295370207290591
0,0.0318870833322374
0,0.0161136490423944
0,0.0597207499128866
0,0.0326283515239722
0,0.0597207499128866
0,0.0243070299114086
0,0.0253605673068163
0,0.0229235105898769
0,0.0196600089256326
0,0.0069482097010547
0,0.0296684385530593
0,0.0214031448052537
0,0.022703603332553
0,0.0169047930583841
0,0.0521015978505655
0,0.0230928667635632
0,0.0184700516749011
0,0.0412400170407044
0,0.00539769501974381
0,0.0328036263918533
0,0.0231313249735717
0,0.0347487412866784
0,0.0116209252680437
0,0.00295674765277376
0,0.0513093719740521
0,0.118142102651429
0,0.0211037729954845
0,0.0789270858923481
0,0.0487769244007924
1,0.110935201241709
0,0.0406636545778067
0,0.0334152018431129
0,0.0869426030805487
0,0.0747688884890525
0,0.0819679068683444
0,0.023656107416333
0,0.0941098393326988
1,0.104064822152582
0,0.0412400170407044
0,0.0485274144458233
0,0.0410573423343316
1,0.0320401580789794
0,0.035458436665448
0,0.0185244252131319
0,0.0225962435767516
0,0.0713248423497789
0,0.02495318588782
0,0.0166155992567101
0,0.00672164820435192
0,0.0504479938453634
0,0.0215759029550705
0,0.00714270666642117
0,0.0677510491812069
0,0.0635751207828409
0,0.0371010372893625
0,0.0186793053781377
0,0.0707737489177801
0,0.092441997860216
0,0.0676104898363862
0,0.078507418601225
0,0.0878762773742822
0,0.0204834521725353
0,0.0737167665304374
0,0.114700667315897
0,0.0136556347816902
0,0.0384110838947342
0,0.0390548819427477
0,0.0907407524059022
0,0.0940824798316153
0,0.0463316550489045
0,0.0855554157848088
0,0.0112981217883758
0,0.111235608749436
0,0.0227463153790401
0,0.0972852669637466
0,0.0468772913186246
0,0.0347716171868919
0,0.0299977779672345
0,0.040885860340527
0,0.0846633435401339
0,0.0901473197818483
0,0.0805372497438503
0,0.0957184687296289
0,0.0590882579846246
0,0.0281598738808699
0,0.0290363932590751
0,0.113447108110259
0,0.0455581698284403
0,0.0946578762783311
0,0.173307629922552
0,0.0859371427590697
0,0.0454310662806312
0,0.093311311964143
0,0.0546305592046505
0,0.0768275473613245
0,0.0138805496257189
0,0.0735457750147496
0,0.101707642770152
0,0.0451633630568556
0,0.0467673038510267
0,0.10006719691902
0,0.104358803869382
0,0.0463621562491892
0,0.0246395637731146
0,0.0104886561493919
0,0.0585828608188907
0,0.00742448003236124
0,0.0360508758236621
0,0.00459938523764807
0,0.0402416335462323
0,0.0533026184173608
0,0.0498289784241194
0,0.00129121391867152
1,0.0906426347257046
0,0.0678050951801013
0,0.0581686226138677
0,0.00764715547774652
0,0.0388926977423753
0,0.0365971012149297
0,0.000502854890729819
0,0.0336447450172855
0,0.0530665118183096
0,0.0737167665304374
2,0.0891566898941357
0,0.0313397234677643
0,0.0387746933320007
0,0.0155751045546549
0,0.034892242806201
0,0.0731822583157885
0,0.0354705672726022
0,0.0118280537081665
0,0.0169329871292958
0,0.0986588573654352
0,0.0962106690327337
0,0.092449991415819
0,0.0721389364324429
0,0.0476929004677714
0,0.0894042988866658
0,0.0184299075843397
0,0.00139068583538316
0,0.0678215636612852
1,0.102612319663065
0,0.0337249019629225
0,0.0930542560083189
0,0.00957509109708717
0,0.0257686981153796
0,0.0155608966661319
0,0.0507460413746517
0,0.013557746146051
0,0.0970442092937512
0,0.0169460141857804
0,0.0291089981421898
0,0.0336447450172855
0,0.0350411412249974
0,0.0935673586721385
0,0.0287295096904413
0,0.015050703332816
0,0.0318810955550799
0,0.00619564718046817
0,0.0535231879175431
0,0.0275987919857218
0,0.00736520643246245
0,0.0350344562941977
0,0.0296684385530593
0,0.0432325657692631
0,0.0121769753747442
0,0.0388714259706574
0,0.00875861407354941
0,0.0184700516749011
0,0.0253472330428745
0,0.0123763024952329
0,0.082742307666768
0,0.0696881032808497
0,0.116581006124355
0,0.034653646986652
0,0.0100747459164065
0,0.0494863331446911
0,0.0743862578641281
0,0.0100570978145964
0,0.0579624200733124
0,0.047924721069872
0,0.0381923102430159
0,0.00533133030563877
0,0.0279523492093876
0,0.0190454053004049
0,0.0184700516749011
0,0.0132862143708759
0,0.0132349426663831
0,0.0178172149052645
0,0.10006719691902
0,0.0989291556047925
0,0.0970442092937512
0,0.0986588573654352
0,0.0913608049027865
0,0.0517846233315535
0,0.0898870855562792
0,0.0739472523518102
0,0.0965139130681023
0,0.114073887713078
0,0.0872172085547929
0,0.0423864461372427
0,0.0523942205237584
0,0.000502854890729819
0,0.092150771650487
0,0.106865922280659
0,0.0970442092937512
0,0.178677725497617
0,0.0581686226138677
0,0.0573463683033284
0,0.00364775283180235
0,0.0396041679847452
0,0.0181118633327108
0,0.0886613749502794
0,0.00799699545845816
0,0.0243595267316477
0,0.000872995008163076
0,0.0666515170293933
0,0.0745867727354743
0,0.092871551973058
0,0.0138995397254154
0,0.0349482433321322
0,0.061459942195412
0,0.0323564485946057
0,0.00764715547774652
0,0.0643793062215731
0,0.00672711115686243
0,0.00626103446606818
0,0.000546225391267608
0,0.0287252732912615
0,0.0069482097010547
0,0.0959098987428809
0,0.0379220854609745
0,0.015050703332816
0,0.0664572347191526
0,0.0190944010532074
0,0.0898870855562792
0,0.0140799369404349
0,0.0428939492448578
0,0.0113737145058887
1,0.12285851708894
0,0.0108041482216275
0,0.022703603332553
0,0.0760552724836293
0,0.0212875171846318
0,0.0334176633321848
0,0.0469125054098794
0,0.103784460027219
0,0.00539769501974381
0,0.166961153333838
0,0.080074730072986
0,0.0246398896457611
0,0.00277616338291616
0,0.0145827918311647
0,0.0376063859201981
0,0.00382357773887326
0,0.0266513092086804
0,0.0132349426663831
0,0.106312901189972
0,0.087874291228336
0,0.0145827918311647
0,0.0241049826943625
0,0.0204834521725353
0,0.000273112695633804
0,0.0953858009355428
0,0.0742733829340648
0,0.0284407964640136
0,0.0338306942497678
0,0.0600752963980864
0,0.00163867617380282
0,0.02495318588782
0,0.0412400170407044
0,0.0482410201163873
0,0.0256029115966929
0,0.0249057405041835
0,0.00328527516974862
0,0.00600847930394369
0,0.0122836235864742
0,0.0882943215705441
0,0.0526517667672598
0,0.0475838619421182
0,0.0560330192063791
0,0.0353134486308954
0,0.0516222910585723
0,0.0479075614574955
0,0.0872172085547929
0,0.0397950799986323
0,0.0954533206168045
0,0.0685967218850313
0,0.06563064424359
1,0.118962762446891
0,0.125558704277707
1,0.0540982438762505
0,0.0804892223168878
0,0.0100176551457091
0,0.0749136938683377
0,0.0113108527355673
0,0.0256977829645285
0,0.0211730233326056
0,0.0335928615629579
0,0.0661646493289698
0,0.10006719691902
1,0.041371153833384
0,0.070694761635273
0,0.10561236307502
0,0.0361539897228026
0,0.0570347032582016
0,0.0512841484394855
0,0.00504163310305726
0,0.015050703332816
0,0.0140799369404349
0,0.0238506668288759
0,0.0366270516264988
0,0.00714270666642117
0,0.0213050296580801
0,0.00806233631656936
0,0.00903849743070065
0,0.0461724966650797
0,0.00548765915435396
0,0.00788536913877767
0,0.0431797288643516
0,0.024392440137532
0,0.0391631786868973
0,0.0168958183656491
0,0.10006719691902
1,0.0217633920768104
0,0.0251538591250709
0,0.02495318588782
0,0.0551408408289008
0,0.0938254238757912
0,0.0427071218184624
0,0.0462219399982024
0,0.0111667655909808
0,0.0188447759987325
0,0.0320845456652393
0,0.0443457316644519
0,0.0352777924504684
0,0.0644171856232887
0,0.0479760407540956
0,0.0326283515239722
0,0.0903949772537764
0,0.0403115061911984
0,0.062409682925895
0,0.0364894817296477
0,0.0243070299114086
0,0.0119912543695825
0,0.0468996792660301
0,0.0149258772984006
0,0.0348440516404248
1,0.0723623106894767
0,0.0301846309500851
0,0.0570369438565392
0,0.0631171020894814
0,0.0761577190645579
0,0.163811356118586
0,0.0451914315433838
0,0.0161136490423944
0,0.00903849743070065
0,0.0228302621288349
0,0.101401707385
0,0.0635751207828409
0,0.0593565707109526
0,0.080074730072986
0,0.0210461532868849
0,0.0902525063843135
0,0.0537009557506498
0,0.0970442092937512
0,0.0472995220409578
0,0.0177721598955225
0,0.0348440516404248
0,0.0357449577040482
0,0.0917413918530601
0,0.0746097782852015
0,0.0503070061013655
0,0.0474308515641023
0,0.0570068442572582
0,0.00985671142347208
0,0.0231313249735717
0,0.039045286646692
0,0.0171569591698999
0,0.0814637179521603
0,0.0069482097010547
0,0.0311612204736149
0,0.0397211409696714
0,0.0218372304890291
0,0.0118449227441001
0,0.035458436665448
0,0.000645606959335761
0,0.0924032395180226
0,0.0354705672726022
0,0.0136750773812677
0,0.0281306076502818
0,0.0365032094672438
0,0.0434947622221197
0,0.015050703332816
0,0.0341121012803476
0,0.0278616033740034
0,0.0120685173775157
0,0.091864967663363
0,0.0944998497284335
0,0.00717324649989298
0,0.0278718198040682
0,0.100284736451058
0,0.00150856467218946
0,0.0480873191289122
0,0.0989291556047925
0,0.0411619355449528
0,0.0171235556720135
0,0.0270338833791389
0,0.0510054302414448
0,0.0220107033504106
0,0.0696881032808497
0,0.0245388489836292
0,0.0379812542688799
0,0.0871821143838008
0,0.0426154490521894
0,0.0152292109485629
0,0.0306115999989479
0,0.0100069078697043
0,0.0102411646386772
0,0.0368971854361242
0,0.0462223603427618
0,0.0266646915264307
0,0.0965139130681023
0,0.0327558457335436
0,0.0871437870998847
0,0.0569479909195352
0,0.0323560914872577
0,0.0938521453040127
0,0.00366106424300392
0,0.046078154176946
0,0.164711418514842
0,0.0122453224145569
0,0.0175873572518351
1,0.0814372485981581
0,0.015050703332816
0,0.0516740443106417
0,0.0378130144142651
0,0.0712157331673018
0,0.117834565329993
0,0.0108530652650504
0,0.00955424292386656
0,0.0426050373267954
0,0.00253458293746425
0,0.0246660742418289
0,0.0084486097915475
0,0.02495318588782
0,0.0187598717064121
0,0.012563183999155
0,0.0631571652685621
0,0.0759625085377598
0,0.036693333582886
0,0.0244643618562192
0,0.0253895540000538
0,0.0940121501719669
0,0.0541388971970469
1,0.0507267120434041
0,0.0104199520762419
0,0.0120272593410571
0,0.0162267546872162
0,0.0202983348748317
0,0.0350439228988837
0,0.0742792905618977
0,0.0169460141857804
0,0.038446665858345
0,0.0174227933883572
0,0.0653865857878506
0,0.0661646493289698
0,0.0359864795630617
0,0.0344121996498593
0,0.0161136490423944
0,0.0226030365925275
0,0.0771167867472256
0,0.0690070221532427
0,0.0428786932145072
0,0.0147304128649249
0,0.00207547837534863
0,0.0100914466499591
1,0.0134612241020466
0,0.10592575287643
1,0.0269157960138284
0,0.0348586669037417
0,0.01377427582535
1,0.0479760407540956
0,0.0480212290030368
0,0.0468772913186246
0,0.0442661589508605
0,0.0513566654778978
0,0.0743365027068954
0,0.100451780767744
0,0.0543299461108287
1,0.0494645778023963
0,0.0634014182670408
0,0.00788536913877767
0,0.0164416772071548
0,0.0900093137059998
0,0.0692561370924607
0,0.0188460766427153
0,0.0103307068690125
0,0.00581046263402184
0,0.0346242090696147
0,0.0462016197590113
0,0.0301271238769418
0,0.0938624319398577
0,0.0598894506048407
1,0.0970442092937512
0,0.0298960040447124
0,0.0751813380509097
0,0.0552276162399785
0,0.0485032499931516
0,0.0159988149158584
0,0.0922454654346703
0,0.0877640253448952
0,0.0488852677984562
0,0.0440689693106143
0,0.0871014142997754
0,0.0282808772929301
0,0.020329899058571
0,0.134109297042139
0,0.0897970703223539
0,0.0324940640549651
0,0.037773706431345
0,0.0600696307315565
0,0.000645606959335761
0,0.0246398896457611
0,0.022703603332553
0,0.0417171153445074
0,0.101552622200815
0,0.0384657106283268
0,0.0172264705153936
0,0.0570347032582016
0,0.0396951968852825
0,0.0364344413832707
0,0.0499796233009861
0,0.0759078997438756
0,0.108907549946972
0,0.0344121996498593
0,0.0192308700310541
0,0.0181428149382047
0,0.0432380691053971
0,0.0842728116746486
0,0.0492144302153246
0,0.050414028988222
0,0.0529845285251276
0,0.014591365142407
0,0.135909421834651
0,0.0122453224145569
1,0.0492144302153246
0,0.0660729895668784
0,0.0464759067014892
0,0.0574352271131731
1,0.0922454654346703
0,0.062538852347304
0,0.0235651943382244
0,0.0554890180826988
0,0.0120272593410571
0,0.0859215292010396
0,0.0487716672778891
0,0.0727045982062186
0,0.127984310725906
0,0.065777376151288
0,0.0978799357841785
0,0.0207565648681691
0,0.0486140598228171
0,0.0230356394092755
0,0.02512636799831
0,0.0514038294901629
0,0.092150771650487
0,0.0986588573654352
0,0.0950429055318726
0,0.132299627349328
0,0.10471512683056
0,0.0555410211904284
0,0.0983885591260778
0,0.0986588573654352
0,0.0529564576277296
0,0.103496387446707
0,0.047924721069872
0,0.0195193405559048
0,0.0206170505199226
1,0.153291819142764
0,0.0428222139578154
0,0.0576267787787327
0,0.0390751812288187
0,0.0576637234593583
0,0.0248870454246686
0,0.0466826899983955
0,0.0906426347257046
0,0.0949230243911555
0,0.00428699868979156
1,0.0820520569490637
0,0.0781753601818309
0,0.0958291504556759
0,0.0997937892771652
0,0.047923660172348
0,0.0169035115767894
0,0.0959098987428809
0,0.0287295096904413
0,0.149860388976619
0,0.103496387446707
0,0.0390205477256955
0,0.0772841658949315
0,0.0287854401900838
0,0.00893341247278462
0,0.0924032395180226
0,0.0920461562026657
0,0.00436980313014086
0,0.0075380524599196
0,0.0837292473064828
1,0.0837620673614689
0,0.0482169982751096
0,0.0516269637172551
0,0.0843797469814417
0,0.0398491848066937
0,0.0538315920276567
0,0.0368702139105635
0,0.0916311031421439
0,0.0464275933317376
0,0.0256029115966929
0,0.069674208231701
0,0.031565170424839
0,0.0469004154821192
0,0.0701207909472757
0,0.0340656021937568
0,0.0763796690695816
0,0.0385648326721775
0,0.00970460342240567
0,0.0461724966650797
0,0.0114312103725541
0,0.00269812188795322
0,0.016456449052034
0,0.0754194003344632
0,0.0121769753747442
0,0.0437583668416477
0,0.0232418505360874
0,0.0480230400184897
0,0.0166155992567101
0,0.0144957870050534
0,0.0751486103070489
0,0.0166155992567101
0,0.0134771240950078
0,0.0167251544003816
1,0.0656928249041752
0,0.0260246009880505
0,0.0112648130553967
0,0.0379057528469118
0,0.000502854890729819
0,0.0190454053004049
0,0.0573859719991438
0,0.0122836235864742
0,0.0176372233871638
0,0.0790991402574804
0,0.0025142744536491
0,0.0390592210398135
0,0.0243070299114086
1,0.0295701342704162
0,0.009581037102198
0,0.0947089583238732
0,0.0893388627488083
0,0.0327735234760565
0,0.0712433608341349
0,0.100060278006848
0,0.029558518719547
0,0.0759078997438756
0,0.0250642090482576
0,0.0243070299114086
0,0.0785865767579363
0,0.0779677779090557
0,0.0379172325862742
0,0.03379443916619
0,0.0287295096904413
0,0.0243070299114086
0,0.0493889323891857
0,0.0409344397710306
0,0.16598477232019
0,0.075017481991678
0,0.00571845779829066
0,0.00710216334558878
1,0.0746851883245311
0,0.0450106517952216
0,0.0978941138111399
0,0.0611555559714766
0,0.114700667315897
0,0.178677725497617
0,0.105340734928898
0,0.0992445692187486
0,0.0619591109666788
0,0.0277610992514377
0,0.103496387446707
0,0.0891118384954962
0,0.0927122960995733
0,0.016140173983394
0,0.114700667315897
0,0.0680495122131987
0,0.0989291556047925
0,0.0902689975118359
0,0.116928565315217
0,0.0568681074845524
0,0.0765417949143244
0,0.0606817155136815
0,0.0777633627607594
0,0.0433301237304498
1,0.100887419844586
0,0.115640836720126
0,0.105746871910756
0,0.116455462330129
1,0.0206170505199226
0,0.0369579646441701
0,0.0661408549581234
0,0.118774734734222
0,0.0677291143355901
1,0.102410306462494
0,0.102254458053862
0,0.0682832385489699
0,0.0278616033740034
0,0.0958430863239482
0,0.048211769809558
0,0.0766979443926216
0,0.0973073661686484
0,0.0424124394489
0,0.0319796164966286
0,0.164711418514842
0,0.164711418514842
0,0.0882943215705441
0,0.068941640386019
0,0.0883684520440912
0,0.099516472148115
0,0.0742294997170366
0,0.0485608645884532
0,0.0843330506794953
0,0.10006719691902
0,0.0940637872963601
0,0.0293223166810132
0,0.0905147505708253
0,0.0590882579846246
0,0.0992469739934547
0,0.0181027760662735
0,0.0622218423052725
0,0.0841728958082859
0,0.0131094093904226
0,0.0184411174573824
0,0.0341390869542255
0,0.0841728958082859
1,0.0220003818800029
0,0.0584899962194692
0,0.0587502332995542
0,0.0191178886943663
0,0.0919359465898311
0,0.130184614062168
0,0.061962405406834
0,0.0190454053004049
0,0.0274382957717698
0,0.0736357419310097
0,0.0557359030369813
0,0.0273171716593369
0,0.0715393507016571
0,0.0566605596470175
1,0.0962156861277193
0,0.0578324466401122
0,0.0875700100984415
